929	3.762371839894887E-4
6098	3.7623176070108744E-4
4000	3.754997424541505E-4
1654	3.7493813234324217E-4
1825	3.72529498311285E-4
3687	3.721960303484106E-4
6433	3.7209438743900336E-4
3715	3.707676531562914E-4
3676	3.698771802423146E-4
2161	3.6962189053730513E-4
6331	3.6873610638839927E-4
695	3.67943684272255E-4
253	3.6584111852636624E-4
1733	3.644343933144358E-4
3094	3.6310300956970216E-4
375	3.579033817755708E-4
262	3.554261655926329E-4
3638	3.5386411258780487E-4
126	3.5209150320101445E-4
104	3.51314966220713E-4
800	3.494729899461714E-4
3635	3.482877656793298E-4
634	3.4817910340832417E-4
2235	3.479211555523795E-4
1687	3.4565354269962387E-4
5284	3.4099059779084525E-4
4387	3.3730433209037464E-4
7	3.364453958872845E-4
2084	3.317893629649835E-4
61	3.3058917930501924E-4
945	3.295767112712097E-4
1828	3.281460075739218E-4
1771	3.256264087687974E-4
1869	3.2533246695102343E-4
4038	3.244359193368062E-4
2352	3.2229616950172095E-4
180	3.2147968398717327E-4
5309	3.199254057231606E-4
1659	3.175162652663647E-4
3358	3.173334823289646E-4
13634	3.166600579026356E-4
903	3.1519775769341075E-4
3271	3.148243235676736E-4
270	3.1472097271587914E-4
2248	3.144244401553126E-4
859	3.140021009942727E-4
13222	3.1331236028915956E-4
2804	3.1283435198625737E-4
3158	3.1042768022574775E-4
2767	3.0944881375218736E-4
68	3.0931610318568603E-4
1228	3.076759653338362E-4
3700	3.062261885020153E-4
4417	3.0531843463837207E-4
1442	3.0457436360139807E-4
5691	3.009255477323356E-4
829	3.007181450254202E-4
921	2.9998468453180596E-4
944	2.999446246019353E-4
4684	2.982869705620598E-4
5818	2.9591483191849003E-4
3487	2.956567586948337E-4
3151	2.9551936720281096E-4
6310	2.927450300378311E-4
155	2.9233841348631675E-4
2611	2.9221276278835947E-4
37	2.919202990216138E-4
3539	2.9105362140195923E-4
163	2.909027155349006E-4
2990	2.907996702577773E-4
932	2.892814987033529E-4
6052	2.886387236223022E-4
2816	2.866645580090009E-4
3145	2.8582126525689605E-4
1152	2.857874462447735E-4
1169	2.8564098326880355E-4
314	2.855968247842228E-4
488	2.8534230710861453E-4
1087	2.85212236904677E-4
1859	2.851310116454992E-4
1374	2.8485417435156034E-4
4713	2.845821061165634E-4
1664	2.8425969096697095E-4
10235	2.8050190715708643E-4
340	2.798952219813021E-4
752	2.7971791736263276E-4
2138	2.756543764313565E-4
2584	2.743265029811909E-4
3391	2.7326836693464924E-4
3369	2.7227492100750597E-4
6101	2.7100619528659474E-4
3482	2.708097286111027E-4
6660	2.7013722783447854E-4
3751	2.686705745135474E-4
268	2.6825460228938985E-4
1548	2.662922194234079E-4
2562	2.631124186784628E-4
2853	2.619712243587592E-4
1877	2.6074012271343775E-4
7378	2.6050337785619786E-4
1718	2.601918505755683E-4
7968	2.598293613887665E-4
525	2.5664379770413064E-4
2291	2.563047585476221E-4
1840	2.5616065280945256E-4
23	2.559698653668875E-4
1071	2.554835788835837E-4
6927	2.5508447802316975E-4
5821	2.541894161446008E-4
15486	2.5332605123663923E-4
119	2.531180645118153E-4
102	2.5254713212110756E-4
86	2.5149586501128175E-4
4715	2.5148862666978146E-4
496	2.510483791439787E-4
7065	2.509497595408028E-4
1453	2.5058402003357873E-4
2949	2.4935462026574445E-4
885	2.48247594960486E-4
1627	2.4814287689505757E-4
3406	2.4661104519155757E-4
8838	2.4573227392710807E-4
1404	2.454215580321249E-4
558	2.4529358826206346E-4
1251	2.4513045951182695E-4
8832	2.441204525042657E-4
1380	2.4344801386807325E-4
9764	2.4014071414577636E-4
139	2.3951983770499876E-4
275	2.3869031854986106E-4
3808	2.3861601832760086E-4
2033	2.3807046130992069E-4
519	2.3680719553079206E-4
6928	2.3666398651298322E-4
9673	2.353867212536674E-4
2148	2.3490149304271053E-4
6277	2.3441313833936323E-4
3696	2.3421350425159305E-4
8438	2.3328974079413398E-4
343	2.3297938745733588E-4
193	2.3259902465914642E-4
746	2.3189182187829068E-4
11593	2.2984779181837515E-4
510	2.298258446309874E-4
129	2.297790108421532E-4
2627	2.2915154973983262E-4
778	2.2806675248567514E-4
2060	2.2789820549152652E-4
882	2.271238287216136E-4
4928	2.257916051559653E-4
1849	2.2473466534102883E-4
6969	2.2470937726731466E-4
105	2.2441801073511738E-4
2047	2.2362252002276046E-4
701	2.233125396975565E-4
1197	2.227755897208965E-4
3092	2.2248605909224082E-4
5319	2.2241504242515188E-4
7334	2.2226268931368798E-4
907	2.2143939311781443E-4
792	2.2114208336024776E-4
428	2.2081471070378475E-4
4408	2.203939140410465E-4
10216	2.199411348474834E-4
1058	2.1908764026288042E-4
536	2.1857695754103198E-4
8343	2.182676097415204E-4
3063	2.176847137500592E-4
19520	2.1759038166922835E-4
16118	2.168352013866301E-4
3068	2.165250830478042E-4
2928	2.1633444347544101E-4
13220	2.1606006152495957E-4
1181	2.157574430979667E-4
5936	2.1575168198280365E-4
19521	2.155130309284375E-4
667	2.1483475549020857E-4
5679	2.1461689278931458E-4
1451	2.133441955314419E-4
3655	2.1267988806207628E-4
4565	2.1237345978414348E-4
1417	2.114998939055434E-4
823	2.110493709285249E-4
2019	2.1028882404162895E-4
3383	2.0965440546688387E-4
2550	2.0959248484050074E-4
7662	2.0934394675438313E-4
2891	2.078921095508513E-4
3191	2.0655228891406727E-4
8391	2.0654215677035466E-4
7553	2.0589215596658242E-4
5844	2.05708036026202E-4
2826	2.0552483962174112E-4
1758	2.0525940759235557E-4
4120	2.050447177347544E-4
819	2.042841875778894E-4
1972	2.0350169948828422E-4
93	2.0312828218338756E-4
10938	2.0281442688629536E-4
1902	2.0245829731447944E-4
554	2.0243292631332593E-4
2771	2.0151299444284086E-4
10024	2.0133041091441122E-4
3707	2.0083966497528924E-4
1407	2.0017084375687603E-4
7698	2.0016580286685438E-4
2221	1.9935443222474835E-4
2690	1.9845809381889933E-4
4728	1.9835290898114735E-4
6177	1.9789978308363916E-4
6670	1.9781106154179417E-4
3804	1.9761070312386916E-4
9010	1.9696042582040575E-4
110	1.9685836283855272E-4
142	1.967035056229708E-4
924	1.9651797474688366E-4
1588	1.9572262504140658E-4
6175	1.9552477870551628E-4
2835	1.9472357607852315E-4
2956	1.941016099882944E-4
5446	1.9400650791136483E-4
131	1.9375627910898438E-4
5412	1.9374921949337687E-4
3310	1.9374114454965237E-4
3476	1.9268185471847085E-4
595	1.918632783108274E-4
8064	1.913840079682997E-4
6040	1.911786176143993E-4
6245	1.90875040399409E-4
589	1.8991569278269035E-4
1544	1.898100793698243E-4
1550	1.8954408541900096E-4
2813	1.8938471312800192E-4
8015	1.893677140667122E-4
1067	1.8904848392115563E-4
3969	1.8896290177772984E-4
5591	1.8868495983440184E-4
1102	1.886136171317407E-4
967	1.8817832639237835E-4
3028	1.8812940844099057E-4
2570	1.8812253295728105E-4
3198	1.8746348074367975E-4
2726	1.874135461876159E-4
671	1.8735999659647538E-4
3376	1.871367896771788E-4
11121	1.8702737474584924E-4
174	1.8693023182507362E-4
3843	1.859903005081375E-4
899	1.857682257498328E-4
278	1.8548881410301646E-4
971	1.85070157136134E-4
1851	1.850630141206964E-4
3427	1.8433370135833348E-4
643	1.8418515926914444E-4
6483	1.8405579394612415E-4
2079	1.839393357574889E-4
1235	1.8387932387504255E-4
120	1.8352689847012118E-4
8267	1.8301168877660388E-4
2090	1.8280699314435607E-4
9888	1.8264394734412192E-4
1549	1.8249582353948324E-4
2171	1.8241729570490242E-4
4427	1.8200165946527573E-4
1556	1.8191841858202748E-4
733	1.8180428266322105E-4
5227	1.817238641125715E-4
4252	1.8149605432709302E-4
1004	1.8118793688850452E-4
2067	1.81183025832066E-4
3394	1.8082614173151585E-4
3619	1.8060233645496125E-4
50	1.8051256209325852E-4
150	1.7980445443371027E-4
99	1.7948079935159892E-4
3569	1.7943111025198335E-4
648	1.7925797837993205E-4
2994	1.7869813987811932E-4
2984	1.7855264721797294E-4
1821	1.7837573714422005E-4
1165	1.779289650963978E-4
260	1.7785193927103167E-4
1328	1.7782358119216145E-4
5226	1.7760147610428758E-4
56	1.775699355982979E-4
106	1.7723742075804078E-4
2017	1.7720867534265166E-4
6780	1.7709434928042507E-4
4622	1.7695179228106238E-4
1657	1.7664225159339664E-4
7719	1.76065829487484E-4
5865	1.7604456203934552E-4
17678	1.7601125060557178E-4
6191	1.7507875413354967E-4
7578	1.750694383798174E-4
3621	1.7494985216856654E-4
2035	1.7490807944475038E-4
17535	1.7490061240292803E-4
2104	1.7403195013433338E-4
3114	1.7393817352491273E-4
17845	1.7376974080737773E-4
1509	1.7360796439855295E-4
2181	1.7347811555426323E-4
2206	1.7347544496418876E-4
915	1.73394697615619E-4
1625	1.7335834425657643E-4
4069	1.7286469973807594E-4
2276	1.7286357901612721E-4
2013	1.723126470354699E-4
6837	1.722860631246439E-4
1003	1.713317130854074E-4
912	1.711806373201415E-4
11243	1.7087605487704305E-4
2118	1.7078231277883234E-4
741	1.704376874780662E-4
3340	1.7029738398253584E-4
2199	1.7011229193150156E-4
2028	1.700070003951907E-4
7175	1.6965364256114727E-4
2038	1.6952289650277238E-4
887	1.689426499598789E-4
111	1.68878717370649E-4
597	1.6884301268022336E-4
8108	1.684649415236466E-4
1180	1.6804747678810276E-4
182	1.6779958855801607E-4
339	1.675056473383766E-4
1427	1.673604695850385E-4
305	1.672955930841194E-4
805	1.6714154969160348E-4
2931	1.6713731056670626E-4
1897	1.6695492383062092E-4
335	1.6675985789914077E-4
6729	1.666440534327596E-4
3847	1.6656396496451644E-4
4155	1.663690880522175E-4
3001	1.6624746507345193E-4
669	1.66233565248813E-4
4154	1.6588732290636306E-4
17679	1.6554718094773135E-4
8518	1.6526071269773416E-4
2897	1.6503504884549967E-4
4569	1.6444232431885546E-4
11119	1.6436640832441914E-4
6657	1.6431061518073386E-4
3730	1.6423614810681688E-4
2296	1.6410485372822745E-4
1295	1.6383434266087934E-4
8258	1.6349250505238874E-4
4657	1.6344970802410858E-4
5413	1.6341823895916035E-4
1960	1.6334629948129646E-4
3535	1.632832875969898E-4
9404	1.6289256144877933E-4
7762	1.625989877517432E-4
3207	1.6183522216618444E-4
5553	1.6164943742626536E-4
22	1.6163076204597914E-4
702	1.616039881696218E-4
4213	1.6097247434559636E-4
3820	1.6089935370431848E-4
1807	1.6078029576585095E-4
6652	1.6033862748983296E-4
170	1.6023423156670945E-4
436	1.6010801447761098E-4
3410	1.599797594600439E-4
5978	1.597322967829721E-4
15300	1.596044585962054E-4
192	1.586644118849423E-4
3913	1.5865155320541344E-4
2098	1.5849381356143513E-4
15651	1.5849060113774945E-4
879	1.5793531919760717E-4
3022	1.5787423302236826E-4
2096	1.5778699778952758E-4
5474	1.575695106514382E-4
2815	1.5734625891827443E-4
2036	1.5679732703858837E-4
4222	1.5677901483575297E-4
5151	1.567709252422703E-4
5398	1.5666951477071747E-4
197	1.5625497945040182E-4
3144	1.5624247534973802E-4
965	1.5622780104263578E-4
868	1.5606401595664557E-4
3278	1.5598697305740648E-4
5270	1.559091087924891E-4
658	1.5589335146061722E-4
3398	1.5566746416829892E-4
5408	1.5563719707072164E-4
529	1.555456973558403E-4
8520	1.5523522537785428E-4
1626	1.55056670284128E-4
837	1.5467951623904938E-4
6295	1.5466137447427754E-4
3647	1.5464539443792172E-4
7894	1.5455382563407793E-4
11120	1.5454852895947812E-4
2089	1.5451219772779696E-4
979	1.5428307039785423E-4
6797	1.5397080747540234E-4
3812	1.5370837030397502E-4
2191	1.5305459744045446E-4
4662	1.5302853770624594E-4
2211	1.5276586192396177E-4
6435	1.5273053377848556E-4
3587	1.5269030614229156E-4
3175	1.5253614295984228E-4
8461	1.5231036374605976E-4
3176	1.5212750663896787E-4
3034	1.5189904131064828E-4
4001	1.5189568692308212E-4
9559	1.518879952049801E-4
11122	1.5187897146871324E-4
3189	1.5183123158579002E-4
1093	1.5171822002983443E-4
3150	1.516060545239829E-4
3897	1.5156415649981728E-4
11123	1.5139014094991756E-4
6645	1.512805469322112E-4
13263	1.5127603926044694E-4
5122	1.5105392820353224E-4
8061	1.5096259179758097E-4
1491	1.509159660279919E-4
537	1.5073788255940158E-4
1594	1.507231735218369E-4
20249	1.507229355744872E-4
2466	1.5065814009270853E-4
5719	1.4980417976967743E-4
4566	1.4967275721716291E-4
4054	1.4957370055329635E-4
5447	1.495639753883982E-4
1439	1.4953012466910605E-4
5794	1.4947649429517866E-4
89	1.493739961379789E-4
4220	1.4925160442112772E-4
1857	1.4906024519099133E-4
8743	1.4893338583311125E-4
66	1.4888286797947925E-4
801	1.4854887902503923E-4
6632	1.4838242627294066E-4
8819	1.4831933784534588E-4
3850	1.48255596125631E-4
4516	1.4803275188360858E-4
5619	1.480152194366755E-4
2242	1.477759704361042E-4
3662	1.4761513999143796E-4
4279	1.4729451479171023E-4
3546	1.4700883411820627E-4
1226	1.4678174685836518E-4
5971	1.462977316987268E-4
1841	1.4628391893172464E-4
925	1.4603618018458857E-4
3672	1.4588507315990864E-4
5504	1.4578220775785406E-4
2178	1.457081968578146E-4
60	1.4544955131348846E-4
615	1.4530608442895037E-4
1656	1.4530172927125644E-4
1868	1.44886692331485E-4
966	1.446103922817754E-4
4280	1.4445941335411997E-4
41	1.442189606205494E-4
763	1.441289701266112E-4
4373	1.4409456988630838E-4
5158	1.4382389451889045E-4
1240	1.437434660903842E-4
941	1.43362066733586E-4
3270	1.4331373992547696E-4
1759	1.4320326337459696E-4
6453	1.4317951472261978E-4
1740	1.4315941710760262E-4
1708	1.425722301201928E-4
3625	1.425615004217222E-4
2044	1.4235741821080165E-4
4057	1.4205635629717988E-4
1609	1.4204282764080687E-4
3214	1.4203732522454437E-4
866	1.420181179660264E-4
1742	1.420159776119141E-4
1875	1.4178918598276998E-4
700	1.4174853334864213E-4
8156	1.4171169588382066E-4
14160	1.416779529449118E-4
6363	1.4155768382395422E-4
3415	1.4151847458915184E-4
1000	1.4140945241175842E-4
13331	1.4109529828361934E-4
8528	1.4098988179517624E-4
4426	1.409234575959639E-4
6206	1.405363689902114E-4
4078	1.4047869126476953E-4
696	1.40152531628238E-4
6623	1.39905424779499E-4
2769	1.3988555926354408E-4
1741	1.398808624080724E-4
6624	1.3983972642114616E-4
4226	1.398150356422096E-4
4527	1.3972930049340384E-4
4938	1.3964693373193492E-4
2373	1.3945397777607416E-4
14367	1.388689196530209E-4
8790	1.3886558978265057E-4
3105	1.3883026078324683E-4
4432	1.384354601669101E-4
2742	1.3824610230104106E-4
10625	1.3820863858844375E-4
1710	1.3754219517984407E-4
1092	1.374903245100251E-4
585	1.3746812160313592E-4
4760	1.373849430181487E-4
2996	1.3728454363174555E-4
11645	1.371205058532182E-4
274	1.3703169683040845E-4
83	1.3702735208434065E-4
753	1.3685958106660735E-4
7102	1.3681382240746627E-4
3965	1.3656106988605118E-4
2862	1.3646483240245934E-4
3516	1.363935187200467E-4
8207	1.3631791765811738E-4
292	1.3619990323428428E-4
3118	1.3617891836740375E-4
1729	1.3606993193226752E-4
4703	1.3592397225421578E-4
67	1.3576931895520773E-4
3910	1.357647111816407E-4
4867	1.3556139056426954E-4
1753	1.3552105645989459E-4
877	1.3535785956623174E-4
931	1.3528424115686607E-4
1060	1.351577780277204E-4
15	1.3508339356204762E-4
5101	1.349506381783044E-4
345	1.3488596848345083E-4
6707	1.3488059079587553E-4
7822	1.3483625670733388E-4
535	1.348181503360118E-4
7854	1.3480819322576396E-4
4847	1.3479166367011454E-4
2208	1.3474664720777206E-4
3319	1.3457023331828842E-4
3925	1.345392705526526E-4
1244	1.345055563116849E-4
6288	1.3449440999541607E-4
3425	1.3448779388548342E-4
3701	1.3431799477124377E-4
107	1.3431534503502627E-4
2029	1.3426843259099237E-4
3004	1.3426356510779118E-4
1137	1.3417819789462865E-4
2968	1.3412438679780787E-4
329	1.3403938086307656E-4
5119	1.3393477879297384E-4
103	1.3393181207603107E-4
259	1.3391644575525395E-4
6139	1.3361333763514202E-4
7107	1.3316538753636357E-4
2160	1.3316352873323832E-4
2987	1.3302626415205386E-4
3603	1.328622910707575E-4
2520	1.328147310256943E-4
6906	1.3278824800205303E-4
6955	1.3277334655536336E-4
999	1.3275511272522477E-4
2193	1.3255426242014313E-4
4458	1.32423459359776E-4
985	1.3239081177309818E-4
2228	1.32333813481681E-4
623	1.3231643099421894E-4
2730	1.320379721431209E-4
2463	1.3203422262624025E-4
1837	1.318599583911842E-4
5919	1.3175959636527545E-4
1583	1.316326704651288E-4
878	1.3161520398445364E-4
6077	1.3141782556595207E-4
7638	1.312277094847083E-4
1661	1.3117716269180733E-4
15749	1.311136577011668E-4
3703	1.3107619947862239E-4
5476	1.3097769028573404E-4
2091	1.3094372736778876E-4
647	1.3090635571731733E-4
1586	1.3090212845531636E-4
13403	1.3088350131672662E-4
79	1.3062657098291642E-4
3575	1.3061576341295454E-4
2764	1.306050485342001E-4
1064	1.3031455021270984E-4
5007	1.300536741771505E-4
3052	1.2993736743512974E-4
7166	1.298648115767902E-4
2993	1.2982561233834003E-4
1371	1.297818287571535E-4
788	1.2976471936228048E-4
5696	1.296907346274515E-4
1239	1.2968518686317545E-4
2792	1.296474491470151E-4
2989	1.2958948172004124E-4
6240	1.294952042439353E-4
1460	1.2948912599238218E-4
864	1.2947171200468685E-4
8857	1.292954950776213E-4
1209	1.2928203600257225E-4
721	1.2920373116492395E-4
2168	1.290348723366251E-4
4095	1.2874995527729756E-4
4299	1.2868017781791382E-4
5610	1.2837127626502386E-4
2514	1.2833550883297362E-4
916	1.2823705831116803E-4
551	1.2810191677112417E-4
356	1.2807774543056955E-4
342	1.280432434023636E-4
2954	1.2802589915636623E-4
5103	1.2799502039517264E-4
2932	1.2795999275651038E-4
3181	1.2786860351565222E-4
12733	1.2767583688606042E-4
2991	1.2751551857488835E-4
4466	1.2750091801567412E-4
6301	1.270624586552044E-4
7686	1.269943495658911E-4
1705	1.269849664008707E-4
588	1.2693860939451897E-4
5583	1.2689042710027594E-4
2254	1.2680445367097004E-4
161	1.2659217249961588E-4
4927	1.2656947688225302E-4
1330	1.2626586340333816E-4
4711	1.262255272779101E-4
9193	1.2606287137416914E-4
7590	1.2601656367967353E-4
8226	1.2599143122593996E-4
5461	1.2598884431563336E-4
8196	1.2589716703619345E-4
951	1.258537539894669E-4
7202	1.2572999141690635E-4
12712	1.2572642178790492E-4
372	1.2569064879275357E-4
2995	1.2546008673339524E-4
4726	1.254265900745603E-4
214	1.2520023645303283E-4
2800	1.2509291625957758E-4
975	1.2497067330302373E-4
4182	1.249528507905791E-4
195	1.2477313565292808E-4
3509	1.247422358717629E-4
2564	1.2468970010644145E-4
88	1.2465368945609837E-4
2214	1.24648052603728E-4
5163	1.2448720535264518E-4
3375	1.2447567820958057E-4
264	1.2426664718240363E-4
2985	1.2425010986936774E-4
2982	1.2425010986936774E-4
2986	1.2425010986936774E-4
2988	1.2425010986936774E-4
2992	1.2425010986936774E-4
2998	1.2425010986936774E-4
2999	1.2425010986936774E-4
3005	1.2425010986936774E-4
1126	1.242075986638075E-4
571	1.2416095636740511E-4
4462	1.241438143190672E-4
2799	1.239665396374488E-4
2202	1.238318390841043E-4
9093	1.238273526614077E-4
2983	1.237384502589102E-4
2997	1.237384502589102E-4
3000	1.237384502589102E-4
3002	1.237384502589102E-4
13	1.2371702154102102E-4
173	1.2370066428604227E-4
3033	1.236653764264849E-4
6451	1.2350501817524589E-4
117	1.234177559378861E-4
1504	1.2285781601049993E-4
1467	1.228057047697787E-4
3563	1.2275962903422332E-4
6124	1.2261771779017443E-4
9334	1.2255458469332477E-4
3702	1.22414346622891E-4
2259	1.2240467029836364E-4
1192	1.223178884920869E-4
200	1.2228020335708484E-4
4405	1.2215598226314315E-4
7489	1.2193897110099684E-4
4755	1.2189720553005856E-4
6150	1.2183382302489381E-4
2158	1.2173470711928446E-4
575	1.2148349480372977E-4
3821	1.2119200804472872E-4
1571	1.211164899863044E-4
1773	1.2108250448072189E-4
6548	1.210611991280423E-4
768	1.2104934073457036E-4
3994	1.2099876773640582E-4
2213	1.2092687610321324E-4
2724	1.209215926797437E-4
3884	1.2082791492705086E-4
6246	1.2071423518824122E-4
2308	1.2058945244717794E-4
874	1.2057133887007788E-4
4752	1.205452839233698E-4
7297	1.2048779426231166E-4
10217	1.2040202285491759E-4
6269	1.2039098348250367E-4
724	1.2020845540215117E-4
70	1.2016356326663367E-4
16512	1.2015664566423733E-4
3533	1.2011924836844587E-4
2965	1.1988824018899749E-4
1589	1.1962430078317698E-4
1993	1.1956284947271077E-4
4403	1.1951448051911302E-4
2272	1.1941395242923393E-4
6528	1.1940099173980519E-4
4553	1.1937652632213689E-4
5176	1.1933980599787095E-4
8312	1.1926043304542906E-4
5131	1.1925928236514698E-4
23003	1.1925280648800999E-4
3860	1.1922158049160815E-4
4208	1.191180910401742E-4
3620	1.1907049302140186E-4
4106	1.1898770358678766E-4
770	1.189760430762044E-4
867	1.1894788551209626E-4
3450	1.1890649295577177E-4
3220	1.1889552676791018E-4
1682	1.1882985140876249E-4
2061	1.1880911157745655E-4
4746	1.1880354907874823E-4
11438	1.1879649889453855E-4
4828	1.1857898983166843E-4
13646	1.183987348030449E-4
1986	1.1831731926171997E-4
855	1.1827306853947512E-4
3075	1.1825029744160271E-4
2003	1.1821286244384598E-4
8135	1.1819973857597768E-4
1886	1.1812990669800225E-4
446	1.1809611271906495E-4
3405	1.1799607384644114E-4
642	1.1782597917686004E-4
3418	1.1782588189793263E-4
5436	1.1768809882516644E-4
1492	1.1767414238140355E-4
10991	1.1766381289116787E-4
690	1.1763455427721766E-4
876	1.1762393519688386E-4
5524	1.1761896837778972E-4
3554	1.1754334701118195E-4
52	1.1739817810941466E-4
1472	1.1719490416183269E-4
16958	1.1712687927690807E-4
178	1.1706897442158485E-4
3059	1.1704825854139797E-4
2034	1.1683505479673624E-4
7795	1.1679123160352726E-4
897	1.1673675253185863E-4
128	1.1653906327920062E-4
2666	1.1627652497071613E-4
5514	1.1609085857836768E-4
1303	1.1601038811779141E-4
956	1.1598288449373417E-4
2204	1.1591020848463755E-4
6960	1.1583925190242362E-4
7467	1.157596128154542E-4
2297	1.1575208627995188E-4
113	1.1531652870602933E-4
3356	1.1525973614463629E-4
1473	1.1521524393445087E-4
4409	1.1519411695178118E-4
3273	1.1515089346075062E-4
8371	1.1510615751373394E-4
14	1.1510476856721771E-4
2643	1.1500496888544632E-4
2113	1.1493823545319723E-4
3738	1.1488514496505283E-4
1997	1.1473171302815762E-4
3396	1.1461734006938773E-4
2543	1.1460387982304691E-4
8882	1.145697101768414E-4
4572	1.1454365246089376E-4
2566	1.1440015422527878E-4
716	1.1419188021616077E-4
3726	1.1410037798375964E-4
14717	1.1402272750534228E-4
1797	1.1394878129732164E-4
6534	1.1381723220497259E-4
14676	1.1367865439999015E-4
996	1.1360955309694886E-4
8288	1.1360707334485844E-4
4255	1.13504577206028E-4
1224	1.1349463486035584E-4
3359	1.1349325697235054E-4
4549	1.1346698614235217E-4
1061	1.1341642331749663E-4
7786	1.1338748519509862E-4
1698	1.1320809150349303E-4
834	1.1311617724741586E-4
7965	1.1307910341211346E-4
1874	1.1304292270014047E-4
1827	1.1299551168976491E-4
6568	1.129494465590738E-4
3116	1.1290054791108374E-4
2825	1.1287887041092807E-4
4207	1.1286443497261525E-4
5988	1.1266019134811939E-4
2377	1.1243697850035758E-4
6099	1.1232524288907043E-4
1677	1.123078450989935E-4
2295	1.122791994813567E-4
1479	1.1209994338917212E-4
5454	1.1201893341169788E-4
1988	1.1200186175180884E-4
1186	1.1197755555434595E-4
3523	1.1191445038795631E-4
8961	1.1180854569526794E-4
2663	1.1179656502526774E-4
7216	1.1158184051477794E-4
332	1.1157104472738798E-4
5789	1.1145725283794152E-4
3856	1.1133612016869806E-4
2159	1.112299931117695E-4
6639	1.1116313289235933E-4
12680	1.1099909797666598E-4
